company,title,salary,joburl
Qikspace,data scientist,$107K - $167K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_c30f25e6&cb=1672430726355&jobListingId=1005723425151&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-403a455bcbe133bd-
Apple,"AIML - Data Scientist, Siri Product Insights, AIML Data",,https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_443f8b18&cb=1672430726356&jobListingId=1008226775804&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-107f7d2b894b61ee-
Pacific Northwest National Laboratory,Data Scientist 2 - GEOINT,$87K - $131K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_6f363dc1&cb=1672430726356&jobListingId=1008281798223&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-c033d851231ee3b4-
PerfectRec,Data Scientist,$130K - $300K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e311edb6&cb=1672430726356&jobListingId=1008009965842&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-22409aeaca7a375b-
Carbon Robotics,Deep Learning Engineer,$108K - $153K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c3a0d3e5&cb=1672430726356&jobListingId=1008377638327&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-69f73295543f09a0-
Meta,AI Specialist - Compiler,$123K - $170K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_e2b199b8&cb=1672430726356&jobListingId=1008347215543&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-5417758fcbddeda1-
Starbucks,Lead manager data science – People Analytics,$108K - $150K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_7fb5fdec&cb=1672430726356&jobListingId=1007890500895&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-04c0f5a03c84811f-
Pacific Northwest National Laboratory,Senior Data Scientist 4 - Artificial Intelligence,$109K - $159K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_d03d2615&cb=1672430726357&jobListingId=1008226413031&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-ca6482a9bff736c8-
"Red Violet, Inc.",Data Scientist,$95K - $155K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_15841409&cb=1672430726357&jobListingId=1008014865003&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-6e9c51a569f7575e-
ByteDance,"Data Scientist, Tiktok Ads-Vertical Solutions",$145K - $281K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_e61f8f9f&cb=1672430726357&jobListingId=1007644900845&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-5d2b1d90ef316bc2-
Craft.co,Principal Data Scientist,$186K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_fa0176a8&cb=1672430726357&jobListingId=1008373984382&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-7a7937d722cd4403-
Logic20/20 Inc.,Big Data Engineer - PySpark,$140K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b8b36d71&cb=1672430726358&jobListingId=1008367535344&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-5a04febdc5c515f0-
T-Mobile,"Sr. Data Scientist, Legal Compliance",$135K - $182K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_4f075cb8&cb=1672430726358&jobListingId=1008323110424&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-fedd716b2e388f52-
VMware,"Data Scientist - Opportunity for Working Remotely Seattle, WA",$87K - $124K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_412fec46&cb=1672430726358&jobListingId=1008300485117&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-e405b79381935719-
Coupa Software,Sr. Data Scientist (Supply Chain),$97K - $141K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_d9bdf388&cb=1672430726358&jobListingId=1008287557602&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-04bc38710b59c5a9-
Expedia Group,"Data Scientist II, SEM",,https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=1136043&s=58&guid=0000018564a3ab9a8640ebf2f0618ca0&src=GD_JOB_AD&t=SR&vt=w&cs=1_2437c50d&cb=1672430726358&jobListingId=1008238466629&jrtk=3-0-1glia7atpk25h801-1glia7aubi7ne800-5c51bd6a6bb202d1-
